title,date
디지털대성 “주당 300원 현금·0.02주 현물배당 계획”,2021-11-24 10:25
"에치에프알, 美후지쯔와 1585억 규모 5G 프론트홀 공급계약",2021-11-24 9:29
"락앤락, 150억 규모 자사주 취득 신탁계약 체결",2021-11-24 8:14
[e공시 눈에 띄네] 코스닥-23일,2021-11-24 7:35
[e공시 눈에 띄네] 코스피-23일,2021-11-24 7:34
[재송]23일 장 마감 후 주요 종목뉴스,2021-11-24 7:01
23일 장 마감 후 주요 종목뉴스,2021-11-23 18:26
"거래소, 한프 기업심사위원회 개최 결과 '심의 속개' 결정",2021-11-23 17:56
"에코프로비엠, 종속회사에 720억원 규모 채무보증 결정",2021-11-23 17:47
"와이오엠, 30억원 규모 전환사채 발행 결정",2021-11-23 17:29
"미래에셋벤처투자, 자기주식 50만5050주 40억원에 취득 결정",2021-11-23 17:27
"에이치앤비디자인, 24일 권리락 발생",2021-11-23 17:27
"아이톡시, 전봉규·권대익 대표이사 체제로 변경",2021-11-23 17:26
"휴먼엔, 김하수·김진우 각자 대표이사 체제로 변경",2021-11-23 17:26
"에코마이스터 ""신현경 씨 외 43인이 신주발행효력정지 가처분 신청""",2021-11-23 17:26
"백광산업, 188억 규모 신규시설 투자 결정",2021-11-23 16:59
"엔투텍, 보유중인 금호에이치에이티 지분 47억원에 처분 결정",2021-11-23 16:54
"에이비온, 인간 인터페론-베타 변이체 안정화 관련 美특허 취득",2021-11-23 16:50
"한송네오텍, 100억원 규모 전환사채 발행 결정",2021-11-23 16:50
"엔시트론, 120억원 규모 전환사채 발행 결정",2021-11-23 16:49
"엔투텍, 47억 규모 금호에이치티 주식 전량 처분 결정",2021-11-23 16:35
"엔젠바이오, 체외진단 의료기기 유럽 CE인증 획득",2021-11-23 16:02
"CS홀딩스, 20억 규모 자사주 취득 신탁계약 체결",2021-11-23 15:41
"브리지텍, 비대면 증명서 발급 시스템 관련 국내 특허 취득",2021-11-23 15:20
"솔루엠, 30억 규모 자사주 취득 신탁계약 체결",2021-11-23 14:47
"신송홀딩스, 10억 규모 자사주 취득 신탁계약 체결",2021-11-23 14:44
"스포츠서울, 2022년 1월 4일 임시주주총회 소집",2021-11-23 14:38
"HDC현대산업개발, 1729억 규모 갈산1구역 재개발정비사업 수주",2021-11-23 14:36
"대상, 에코밴스(가칭) 지분 22.2% 취득 결정",2021-11-23 14:05
"로보로보, 5억원 규모 자기주식취득 신탁계약 체결",2021-11-23 14:00
"이수앱지스, ErbB3 특이 결합 항체에 대한 국내 특허 취득",2021-11-23 14:00
"광진윈텍, 2022년 1월 6일 임시주주총회 소집",2021-11-23 14:00
"로보로보, 5억 규모 자사주 취득 신탁계약 체결",2021-11-23 13:38
"코리아써키트, 2000억 규모 시설투자 결정",2021-11-23 13:15
"현대미포조선, 7456억 규모 LNG D/F CONT 10척 수주 계약",2021-11-23 11:18
"유니슨, 원앤피와 123억원 규모 풍력 발전용 타워 공급계약",2021-11-23 11:11
"유니슨, 123억 규모 풍력발전용 타워 공급계약",2021-11-23 11:06
"""삼성전자 美 제2공장 텍사스주 테일러시에 짓는다""",2021-11-23 10:50
"CJ제일제당, 자회사 CJ웰케어 지분 100% 취득 결정",2021-11-23 9:53
"현대건설, 6125억 규모 공공기여 대상사업 시설공사 수주",2021-11-23 9:47
"삼성엔지니어링, 사우디 아람코 자푸라 가스처리 프로젝트 수주",2021-11-23 9:40
"제노코, 한화시스템과 123억원 규모 핵심부품 개발 공급계약",2021-11-23 9:32
"한화시스템, 방위사업청과 594억 규모 용역제공 계약",2021-11-23 9:12
"제노코, 한화시스템과 123억 규모 공급계약 체결",2021-11-23 9:00
[재송]22일 장 마감 후 주요 종목 뉴스,2021-11-23 6:02
22일 장 마감 후 주요 종목 뉴스,2021-11-22 19:35
"컴투스, 을지로에 신사옥 건립 추진",2021-11-22 19:07
"한샘, 내년 분기배당 실시…600억원 규모 자사주 매입",2021-11-22 18:54
"거래소 ""캔서롭에 개선기간 1년 부여 후 상장폐지 심의""",2021-11-22 18:38
"휴림로봇, 10억원 규모 유상증자 결정",2021-11-22 18:20
"한샘, 자사주 35만1288주 취득…""주가안정 목적""",2021-11-22 18:03
"SK E&S, (주)파킹클라우드 주식 960만주 1785억원에 취득",2021-11-22 18:02
"소리바다, 음원서비스사업 물적분할해 신규법인 설립",2021-11-22 17:42
"기업은행, 사회공헌기금으로 금융산업공익재단에 30억원 출연",2021-11-22 17:40
"기아, 자사주 44만2442주 처분",2021-11-22 17:25
"지나인제약, 오는 25일 주권매매거래 정지 해제",2021-11-22 17:19
"기아, 자사주 44만2442주 처분…""직원들 지급 목적""",2021-11-22 17:15
"에치에프알, 321.7억원 규모 신규시설 투자 결정",2021-11-22 17:14
"휴먼엔, 26억원 규모 해상고철 납품 계약 체결",2021-11-22 17:12
"코스메카코리아, 409억원 규모 신규 시설투자 결정",2021-11-22 17:11
"계룡건설산업, 918억원 규모 공사수주",2021-11-22 17:10
"코스메카코리아, 409억원 규모 신규시설 투자",2021-11-22 17:08
"서린바이오, 300억원 규모 전환사채 발행 결정",2021-11-22 16:50
"LS일렉트릭, 사무실 용도로 안양 LS타워 50억원에 임차",2021-11-22 16:44
"릭스솔루션, 100억원 규모 유상증자 결정",2021-11-22 16:43
"쿠쿠홈시스, 2023년까지 시가 배당율 1.3% 이상 수준 배당 결정",2021-11-22 16:38
"휴먼엔, 26.5억원 규모 해상고철 납품 계약 체결",2021-11-22 16:35
"UCI, 김택환 대표이사 신규 선임",2021-11-22 16:35
"계룡건설산업, 918억 상당 새만금지구 공사 수주",2021-11-22 16:27
"알파홀딩스, 100억원 규모 전환사채 발행 결정",2021-11-22 16:23
"동일철강, 관계사에 84억원 규모 채무보증",2021-11-22 16:18
"전방, 유휴자산매각 위해 천안공장 부동산 560억원에 양도",2021-11-22 16:10
"PI첨단소재 ""연말 당기순이익 50% 현금배당 계획""",2021-11-22 16:05
"지역난방공사, 10월 열판매량 72만5000Gcal…전년比 3.7% 감소",2021-11-22 16:03
"삼아알미늄, 포승공장 라인 증설 위해 800억원 투자",2021-11-22 15:53
코리아에셋투자증권 '넥스트비티가 61억원 추심금 청구 소송 제기',2021-11-22 15:47
"매직마이크로 ""대표 횡령·배임 혐의 고소장 전달받지 못해""[주목e공시]",2021-11-22 15:19
"매직마이크로 ""대표 횡령·배임 혐의 고소장 전달받지 못해""",2021-11-22 14:57
"케이탑리츠, 부동산투자회사에 90억원 차입",2021-11-22 14:55
"매직마이크로 ""대표 횡령·배임 혐의 관련 고소장 전달받지 못해""",2021-11-22 14:34
"케이탑리츠, 부동산투자회사에 90억원 차입",2021-11-22 14:26
"SK바이오팜, 미국법인에 뇌전증 치료 신약 143억원 상당 공급",2021-11-22 14:21
브리지텍 “근로복지공단 전국대표번호 구축사업 수주” [주목 e공시],2021-11-22 13:37
"SK바이오팜, 세노바메이트 미국 판매 위한 공급 계약",2021-11-22 13:36
"딥노이드 ""주당 1주씩 무상증자 결정"" [주목 e공시]",2021-11-22 13:33
"롯데정보통신, 479억원 규모 롯데캐피탈 L-ONE시스템 구축 계약",2021-11-22 13:30
"한화시스템, 396억원 규모 흥국생명 차세대시스템 구축 계약",2021-11-22 13:27
"롯데정보통신, 480억원 수준 롯데캐피탈 시스템 구축 계약 따내",2021-11-22 12:38
"한화시스템, 396억 규모 차세대 시스템 구추 계약 따내",2021-11-22 11:35
"딥노이드, 100% 무상증자 실시",2021-11-22 10:57
"브리지텍, KT와 52억원 규모 SW개발 계약",2021-11-22 10:55
"딥노이드, 무상증자 결정…""주권매매거래 정지""",2021-11-22 10:55
"브리지텍, KT와 근로복지공단 전국대표번호 구축사업 계약",2021-11-22 10:47
"지니뮤직, 박현진 대표이사 선임 예정",2021-11-22 10:43
"비엘디비나, 비엘디비나테크 분할·신설 결정",2021-11-22 10:35
"바이오로그디바이스, 베트남 법인 인적분할",2021-11-22 10:23
"지니뮤직 ""박현진 KT 본부장, 대표로 선임""",2021-11-22 10:11
지니뮤직 “박현진 전 KT 본부장으로 대표 변경 예정” [주목 e공시],2021-11-22 10:03
'지옥' 김현주 소속사 인수 아이오케이 상한가,2021-11-22 9:39
[e 공시 눈에 띄네] 코스닥-19일,2021-11-22 8:39
[e공시 눈에 띄네] 코스피- 19일,2021-11-22 8:35
[코스닥 주간메모] 11월 22일(월) ~ 11월 26일(금),2021-11-22 0:55
[유가증권 주간메모] 11월 22일(월) ~ 11월 26일(금),2021-11-22 0:55
[재송]19일 장 마감 후 주요 종목뉴스,2021-11-20 6:01
19일 장 마감 후 주요 종목뉴스,2021-11-19 19:53
"엘아이에스 ""14억 규모 소유권이전등기청구권 가압류 제기""",2021-11-19 19:02
"거래소 ""유안타제4호스팩, 상장폐지 우려""",2021-11-19 18:08
"매직마이크로 ""주총 결의 취소 소송 기각""",2021-11-19 18:08
"스튜디오산타클로스, 65억 규모 부동산 취득 결정 철회",2021-11-19 18:07
"시너지이노베이션, 구자형·천경민 각자대표 체제로 변경",2021-11-19 17:52
"엔에스쇼핑, 하림지주 자회사 편입으로 상장폐지",2021-11-19 17:52
"트루윈, LG이노텍 상대 손해배상 소송 항소",2021-11-19 17:52
"소프트센, 140억 규모 전환사채 발행 결정…UTG 신사업 투자",2021-11-19 17:50
"아이오케이, 50억 규모 전환사채 재매각",2021-11-19 16:51
"한주케미칼앤홀딩스, 사업목적서 블록체인 삭제…식품처리기·여행업 추가",2021-11-19 16:51
"골프존카운티, 지씨화랑에 360억 금전대여 결정",2021-11-19 16:41
"현대로템, 방위사업청과 1136억원 공급계약 체결",2021-11-19 16:29
"상상인인더스트리, 75억 규모 부동산 매각",2021-11-19 16:29
"현대로템, 방위사업청과 1136억 규모 공급계약 체결",2021-11-19 16:25
"엔에프씨, 전환상환우선주 24만3750주 소각",2021-11-19 16:12
"아우딘퓨처스 ""18일 상한가, 중요 공시사항 없다""",2021-11-19 16:12
"비엠티, 본사 및 공장 이전에 340억 투자 결정",2021-11-19 15:36
"엠아이텍, 식도 스텐트 美FDA 품목 허가 취득",2021-11-19 15:36
"덕산테코피아, 500억 규모 전환사채 발행 결정",2021-11-19 15:35
"드림씨아이에스, 21억 규모 자사주 취득 결정",2021-11-19 15:35
"HB솔루션, 삼성디스플레이에 24.5억 규모 제조장비 공급",2021-11-19 15:35
"CNT85, 인테그리스코리아와 3억9500만원 규모 제품 공급 계약 체결",2021-11-19 15:07
"비엠티, 340억 규모 신규시설 투자 결정",2021-11-19 14:48
"본느, 서울시 강남구로 본점 소재지 변경",2021-11-19 14:39
"엠아이텍, 美 FDA서 HANAROSTENT Esophagus Asymmetric 품목허가..",2021-11-19 14:37
"비엠티, 340억 규모 부산 장안 본사 이전",2021-11-19 14:35
"드림씨아이에스, 21억200만원 규모로 자사주 취득 결정",2021-11-19 14:02
"덕산테코피아, 500억규모 전환사채 발행 결정",2021-11-19 14:01
"덕산테고피아, 500억 규모 사모 CB 발행 결정",2021-11-19 14:00
"드림씨아이에스, 21억 규모 자사주 취득 결정",2021-11-19 13:54
"HB솔루션, 삼성디스플레이와 25억 규모 공급계약 체결",2021-11-19 13:44
"에이치엘비파워, 플렉센스 지분 17.2% 취득 결정",2021-11-19 13:42
"CJ ENM, 계열사 CJ ENM USA 지분 100% 취득 결정",2021-11-19 13:34
"CJ ENM, 물적 분할 통한 신설 법인 설립 추진[주목 e공시]",2021-11-19 13:06
"CJ ENM, 물적 분할 통한 신설 법인 설립 추진",2021-11-19 12:57
"TS트릴리온, 9억 규모 CB 행사…159만4982주 신규 상장",2021-11-19 12:56
"CJ ENM, 美엔데버 지분 80% 9152억에 인수",2021-11-19 12:55
"CJ ENM, 예능·드라마 등 제작 사업 물적분할 결정",2021-11-19 12:55
"에이치엘비파워, 플렉센스 지분 17% 50억에 인수",2021-11-19 12:54
"CJ ENM, CJ ENM USA 지분 100% 취득 결정",2021-11-19 12:34
"피엔에이치테크, 30.5억 규모 진천공장 증축",2021-11-19 11:18
"아이큐어, 주당 1주 배정 무상증자 결정",2021-11-19 11:10
"아이큐어, 보통주 1주당 1주 무상증자 결정[주목 e공시]",2021-11-19 10:56
"아이큐어, 100% 무상증자 결정",2021-11-19 10:39
"아이큐어, 보통주 1주당 1주 무상증자 결정",2021-11-19 10:36
"동원시스템즈, 700억 규모 신규시설 투자 결정",2021-11-19 10:15
"[특징주] 모트렉스, 신사옥 건립·애플카 수혜 기대에 급등",2021-11-19 9:42
"칼라일그룹, 카페 프랜차이즈 '투썸플레이스' 인수 계약",2021-11-19 9:42
"동아에스티, 건선치료제 글로벌 제3상 임상시험 환자 등록 완료",2021-11-19 9:41
"CBI, 100억 규모 사모 CB 발행 결정",2021-11-19 9:03
"지누스, SK네트웍스와 인수협상 결렬[주목 e공시]",2021-11-19 8:59
"지누스 ""SK네트웍스와 인수협상 결렬""",2021-11-19 8:39
"인바이오젠, 비덴트 주식 300억 규모 추가 취득 결정",2021-11-19 8:35
"CBI, 100억 규모 전환사채 발행 결정",2021-11-19 8:29
"인바이오젠, 비덴트 주식 194만주 취득[주목 e공시]",2021-11-19 8:04
"인바이오젠, 비덴트 주식 300억 규모로 취득",2021-11-19 7:52
"CBI, 100억원 규모 전환사채 발행 결정",2021-11-19 7:49
[e공시 눈에 띄네] 코스닥-18일,2021-11-19 7:38
[e공시 눈에 띄네] 코스피-18일,2021-11-19 7:30
[재송]18일 장 마감 후 주요 공시,2021-11-19 6:02
18일 장 마감 후 주요 공시,2021-11-18 18:24
"한국거래소, KT 불성실공시법인 지정 여부 결정 예고",2021-11-18 18:04
"인바이오젠, 300억원 유상증자…버킷스튜디오에 제3자배정",2021-11-18 17:55
"거래소, KT 불성실공시법인 지정 예고",2021-11-18 17:47
"현대차, 5000억 규모 자사주 취득 결정",2021-11-18 17:44
"현대차, 자사주 5045억원 매입…""주주가치 제고""",2021-11-18 17:31
"APS홀딩스, 계열사 넥스틴 주식 206억원에 처분 예정",2021-11-18 17:20
"비츠로시스, 한국수자원공사와 17억원 규모 공급 계약 체결",2021-11-18 17:19
"계룡건설, 777억 규모 영등포 도시환경정비사업 수주",2021-11-18 16:49
"지누스 “최대주주 지분 매각, 계속 협상 진행 중”",2021-11-18 16:43
GS건설 “대치 현대아파트 리모델링 시공사로 선정”,2021-11-18 16:33
"계룡건설산업, 777억원 규모 정비공사 수주 [주목 e공시]",2021-11-18 16:32
"계룡건설산업, 777억 규모 영등포 도시환경정비사업 수주",2021-11-18 16:31
"신세계건설, 1519억원 규모 신축공사 수주 [주목 e공시]",2021-11-18 16:20
"비츠로시스, 한국수자원공사와 17억 규모 공급계약 체결",2021-11-18 16:13
"한화솔루션, 노르웨이 REC실리콘 주식 1900억원에 취득",2021-11-18 16:08
"한화솔루션, 노르웨이 REC실리콘 지분 16.7% 취득 결정",2021-11-18 15:46
"신세계건설, 1518억 규모 신축공사 수주",2021-11-18 15:42
"신세계건설, 1519억 규모 고성 생활형숙박시설 신축공사 수주",2021-11-18 15:40
"LIG넥스원 ""UAE가 구매의지 피력한 것으로 계약 체결은 아직"" [주목 e공시]",2021-11-18 15:23
"태영건설, 총 2440억 규모 신축공사 수주",2021-11-18 15:18
LIG넥스원 “UAE와 아직 미사일 계약 체결한 바 없어”,2021-11-18 15:11
"태영건설, 총 2440억원 규모 신축공사 수주 [주목 e공시]",2021-11-18 15:06
"태영건설, 총 2440억 규모 신축공사 수주",2021-11-18 14:53
"한국테크놀로지, 경남 사천 토지 140억원에 취득 결정 [주목 e공시]",2021-11-18 14:50
"베스타스운용, 美펜실베이나·콜로라도 ‘아마존 물류센터’ 지분 투자",2021-11-18 14:47
"한국테크놀로지, 140억 규모 토지 취득 결정",2021-11-18 14:27
"엠아이텍, 20억 규모 자사주 취득 결정",2021-11-18 14:21
"인베니아, 中 기업에 217억원 규모 디스플레이 장비 공급",2021-11-18 13:38
"인베니아, 217억 규모 디스플레이 장비 공급계약",2021-11-18 13:27
"인베니아, 中업체와 217억 디스플레이 장비 공급계약 [주목 e공시]",2021-11-18 13:24
"한독크린텍, 20억 규모 자사주 취득 신탁계약 체결",2021-11-18 11:17
[재송]17일 장 마감 후 주요 공시,2021-11-18 6:01
"네이버 ""AI 전문사 설립 추진 관련...구체적 결정사항 없어""",2021-11-17 19:44
17일 장 마감 후 주요 공시,2021-11-17 18:51
"일동제약, 경구용 코로나 치료 후보물질 공동 개발",2021-11-17 18:25
"SK에코플랜트, 해상풍력발전 구조물 제작사 4천595억원에 인수",2021-11-17 18:12
"네이버, 자사주 21만여주 소각 결정",2021-11-17 18:06
"이녹스첨단소재, 395억 규모 사옥 신축 결정",2021-11-17 17:56
"이녹스첨단소재, 396억 규모 사옥 신축 투자 결정",2021-11-17 17:33
"KG모빌리언스, 공정위에 과징금 87억 부과 받아",2021-11-17 17:26
"모트렉스, 397억원 규모 사옥 신축 결정",2021-11-17 17:14
"아이씨디, 232억 규모 FPD 제조장비 공급계약",2021-11-17 17:08
"효성화학, 계열사에 대한 236억 규모 채무보증 결정",2021-11-17 17:05
"효성화학, 효성비나케미칼에 283억원 규모 채무보증 결정",2021-11-17 17:05
"에이치앤비디자인, 라이프웨어 사업부 생산중단",2021-11-17 17:03
"아이씨디, 삼성디스플레이와 190억 규모 제조장비 공급계약",2021-11-17 17:00
"화일약품, 금호에이치티 외 3인으로 최대주주 변경",2021-11-17 16:59
"한국가스공사, 안홍복 비상임이사 재선임 결정",2021-11-17 16:57
"씨아이에스, 208억원 규모 2차전지 전극공정 제조장비 계약",2021-11-17 16:57
"솔브레인, 525억원 규모 신규 시설 투자",2021-11-17 16:55
"락앤락, 자사주 145만여주 소각 결정",2021-11-17 16:48
"에쓰씨엔지니어링, CB 전환가액 4448원→3597원 조정",2021-11-17 16:42
"센트랄모텍, 자동차 알루미늄 단조사업부문 분할 결정",2021-11-17 16:34
"센트랄모텍, 12월 29일 임시주총 소집 결의",2021-11-17 16:21
"SK디앤디, 디앤디프라퍼티매니지먼트에 75억 출자",2021-11-17 16:18
"SK디앤디, 디앤디프라퍼티매니지먼트에 75억원 출자",2021-11-17 16:11
"솔브레인, 525억 규모 사옥 신축 투자 결정",2021-11-17 16:09
"씨에스윈드, 18일 해외 기관투자가 대상 IR",2021-11-17 16:01
"금융권, '정보보호 현황 공시 의무화'에 ""중복·과잉 규제""(종합)",2021-11-17 16:00
"아이씨디, 삼성디스플레이와 190억 규모 장비 계약",2021-11-17 15:45
"이스타코, 스타코넷에 78억원 규모 담보 제공",2021-11-17 15:25
"화일약품, 금호에이치티 외 3인으로 최대주주 변경",2021-11-17 15:22
"씨아이에스, 209억 규모 2차전지 전극공정 제조장비 계약",2021-11-17 15:21
"사조그룹, 18일 기관투자가 대상 IR",2021-11-17 15:19
"알로이스, 주당 1주 무상증자 결정",2021-11-17 15:18
"헬릭스미스, '항 시알릴 Tn 키메라 항원 수용체' 특허 취득",2021-11-17 15:16
"전방, 조덕현 대표이사 신규 선임",2021-11-17 15:15
"진양홀딩스, 4710억 규모 부산 지역 토지 처분 결정",2021-11-17 15:13
"대웅제약, 18일 기관투자가 대상 IR",2021-11-17 15:12
"태영건설, 1110억 규모 판교 제2테크노밸리 신축공사 수주",2021-11-17 15:05
"LIG넥스원, 방위사업청과 470억 규모 공급 계약",2021-11-17 15:01
"한익스프레스, 단기차입금 100억원 증가 결정",2021-11-17 14:58
"태영건설, 1110억원 규모 경기 성남시 도시형 공장 신축공사 수주",2021-11-17 14:22
"진양물산, 4710억원 규모 토지·건물 처분 결정",2021-11-17 14:05
"오가닉티코스메틱 ""홍콩 투자사 배당수익 취득""",2021-11-17 14:01
"금융권, '정보보호 현황 공시 의무화'에 ""중복·과잉 규제""",2021-11-17 13:58
"한국석유공업, 17일 3분기 실적 발표 기업설명회 개최",2021-11-17 12:02
"LIG넥스원, 방위사업청과 470억여원 규모 무전기세트 공급계약 체결",2021-11-17 11:54
"알로이스, 주당 1주 무상증자 결정",2021-11-17 10:57
"헬릭스미스, 고형암 치료 키메라 항원수용체 일본 특허 취득",2021-11-17 10:54
"한익스프레스, 단기차입금 100억원 증가 결정",2021-11-17 10:53
"도이치모터스, 권오수→권혁민 대표이사 변경",2021-11-17 10:45
"'한샘 2대 주주' 테톤 캐피탈, 보유 지분 늘려…""경영 참여""",2021-11-17 10:31
"SK에코플랜트, 삼강엠앤티 지분 31.83% 인수…최대주주로",2021-11-17 10:17
"삼강엠앤티, 1668억규모 CB 발행…신규공장 시설자금 확보",2021-11-17 10:07
"삼강엠앤티, SK에코플랜트 대상 2926억 유상증자 결정",2021-11-17 10:07
"대표 구속된 도이치모터스…""대표 변경 검토중""",2021-11-17 8:31
"도이치모터스, 권오수 회장 구속…""대표이사 변경 검토""",2021-11-17 8:26
"레고켐바이오, 1.2조 규모 ADC 기술이전 계약",2021-11-17 8:22
[e공시 눈에 띄네] 코스피-16일,2021-11-17 7:28
[e공시 눈에 띄네] 코스닥-16일,2021-11-17 7:18
한국타이어 부분파업…대전·금산공장 4일간 6시간씩 가동중단,2021-11-16 19:32
"네오위즈, 200억원에 게임 SW 개발업체 지분 100% 취득",2021-11-16 18:26
"거래소 “나노캠텍, 상장적격성 실질심사 대상 결정”",2021-11-16 18:22
"한국타이어앤테크놀로지, 대전·금산공장 생산중단...“임단협 관련 부분파업 때문”",2021-11-16 18:05
"나노스, 250억원 규모 CB 발행 결정",2021-11-16 17:55
"제이웨이, 월앤루프제일 합병결정 철회",2021-11-16 17:47
"셀리버리, 149억원 규모 위생용 제품 제조업체 양수 결정",2021-11-16 17:45
"현대건설기계, 현대중공투자에 1464억 출자",2021-11-16 17:40
"거래소 “위메이드, 매매거래정지 예고”",2021-11-16 17:40
"현대건설기계, 브라질법인 주식 738억원에 취득",2021-11-16 17:39
"크래프톤, 이마트 성수점 부지 매입 관련 부동산 펀드에 2900억 투자",2021-11-16 17:39
"티에스아이, 196.8억원 규모 토지 양수 결정",2021-11-16 17:35
"자연과환경, 292.5억원 규모 유상증자 결정",2021-11-16 17:32
"프리시젼바이오, 150억원 규모 CB 발행 결정",2021-11-16 17:26
"대동전자, 현저한 시황변동에 “중요 공시사항 없다”",2021-11-16 17:19
"한국건설기계, 738억 규모 브라질법인 지분 취득 결정",2021-11-16 17:11
"자연과환경, 290억원 주주 배정 유상증자 결정",2021-11-16 17:03
"이아이디, 전환채권 전환가액 조정",2021-11-16 16:51
"디피시, 회사 분할 결정",2021-11-16 16:23
"지트리비앤티, 안기홍 대표이사 신규선임",2021-11-16 15:57
"지트리비앤티, ‘에이치엘비테라퓨틱스’로 상호 변경",2021-11-16 15:53
"엠젠플러스, ‘비엔지티’로 상호 변경",2021-11-16 15:52
"우리산업, 현대위아 열관리부품 공급업체 선정",2021-11-16 15:50
"GS건설, 베트남법인에 1947억 규모 채무보증 결정",2021-11-16 15:46
"아센디오, 100억 규모 전환사채 발행",2021-11-16 15:31
"한국자산신탁, 500억 규모 한국자산캐피탈 지분 취득 결정",2021-11-16 15:25
"센트럴인사이트, 내년 1월 18일 임시주총 개최",2021-11-16 14:56
씨앤투스성진 “주당 500원 이상 현금배당”,2021-11-16 14:20
오리온 10월 영업이익 380억...9월 대비 80억 ↓,2021-11-16 14:01
티맥스소프트 3분기 영업이익 117억원…작년동기비 90.7%↑,2021-11-16 13:54
"드림어스컴퍼니 3분기 누적 영업이익 47억원…""엔터사업 확대""",2021-11-16 12:42
티비에이치글로벌 “백가호 지분 매각 의향서 계약 체결”,2021-11-16 11:43
[재송]15일 장 마감 후 주요 공시,2021-11-16 6:01
15일 장 마감 후 주요 공시,2021-11-15 20:57
"LG CNS, 3분기 영업이익 899억원…전년比 57%↑",2021-11-15 19:58
"아시아나항공, 3분기 영업이익 1603억…전년比 2680%↑",2021-11-15 18:56
"제주항공, 3분기 영업손실 682억원…전년比 적자 확대",2021-11-15 18:40
"참존글로벌, 상장폐지 관련 이의신청서 제출",2021-11-15 17:59
"한주케미칼앤홀딩스, 14억원 규모 공급계약 체결",2021-11-15 17:52
"한국항공우주, 美보잉서 1200억 규모 납품건 수주",2021-11-15 17:48
"제넨바이오, 주당 액면가 100→500원 주식병합 결정",2021-11-15 17:48
"제주항공, 3분기 영업손실 913억원…""유가 상승에 손실 늘어""",2021-11-15 17:46
"비즈니스온, 16일 무상증자 권리락",2021-11-15 17:42
"CMG제약, 147억원 규모 공급계약 해지",2021-11-15 17:40
"코이즈, 10억원 규모 유상증자 결정",2021-11-15 17:34
"코오롱, 3분기 영업이익 918억원…작년보다 65.1% 늘어",2021-11-15 17:33
"거래소 “베셀, 상장적격성 실질심사 사유 발생”",2021-11-15 17:29
"대동전자, 현저한 시황변동 관련 조회공시 요구",2021-11-15 17:26
"현진소재, 회생절차 폐지 결정",2021-11-15 17:24
"삼성전자, 직원수 11만4천명·연구개발비 16조2천억원 '역대 최대'",2021-11-15 17:07
"티비에이치글로벌, 자회사 백가호시장유한공사 매각추진설 조회공시",2021-11-15 17:05
"동아타이어, 378억원에 中계열사 지분 100% 취득",2021-11-15 17:03
"셀트리온제약, 3분기 영업이익 130억원…전년 동기대비 122%↑",2021-11-15 16:49
"진에어, 3분기 영업손실 445억원…전년比 적자 감소",2021-11-15 16:47
"우신시스템, 자사주취득 신탁계약 해지 결정",2021-11-15 16:40
"티웨이항공, 3분기 영업손실 390억원…전년比 적자 확대",2021-11-15 16:36
메타버스·헬스케어·차량 소프트웨어…LG전자 신사업 투자 확대,2021-11-15 16:22
"동아타이어, 청도 계열사 지분 100% 취득 결정",2021-11-15 16:21
"CJ씨푸드, 음성 맛살공장 생산중단 결정",2021-11-15 16:19
"한온시스템, 주당 90원 현금배당 결정",2021-11-15 16:16
대우조선해양 3분기 영업손실 190억원…전분기 대비 적자폭↓,2021-11-15 16:09
"디티알오토모티브, 중국 자회사 지분 매각 결정",2021-11-15 15:59
"포티스, 상장적격성 실질심사 사유 추가",2021-11-15 15:54
"디티알오토모티브, 자회사 청도동타이어 지분 매각 결정",2021-11-15 15:53
"진에어, 3분기 영업손실 445억원…적자 감소",2021-11-15 15:46
"티웨이항공, 3분기 영업손실 390억원…적자 확대",2021-11-15 15:43
"GS건설, 부산 당감 재건축정비사업 시공자 선정",2021-11-15 15:40
"GS건설, 부산 재건축정비사업 시공자 선정",2021-11-15 15:40
"한전KPS, 3분기 영업익 305억…전년比 35%↓",2021-11-15 15:35
"일진디스플레이, 김기환 신임 대표 선임",2021-11-15 15:33
"한전KPS, 3분기 영업익 306억…전년비 35.1% ↓",2021-11-15 15:32
"대우부품, 3분기 영업이익 2억…흑자전환",2021-11-15 15:27
"대우부품, 3분기 영업익 2.8억 ‘흑자전환’",2021-11-15 15:25
"제노코, 주당 2주 배정 무상증자 결정",2021-11-15 15:23
"금양, 3분기 영업이익 15.8억원…전년比 177%↑",2021-11-15 15:23
"케이피에프, 계열사 113억 규모 채무보증 결정",2021-11-15 15:20
"큐에스아이, 3분기 영업이익 19억…영업이익률 26% 육박",2021-11-15 15:17
"제노코, 주당 2주 무상증자 결정",2021-11-15 15:16
"티라유텍, 로봇 사업부문 물적분할 결정",2021-11-15 15:11
"유니온커뮤니티, 10억원 규모 자사주 취득 신탁계약",2021-11-15 15:05
"티라유텍, 로봇사업 부문 물적분할 결정",2021-11-15 15:04
"한진중공업, 710억 규모 화성 화산주택 재건축정비사업 시공자 선정",2021-11-15 15:02
"크리스탈지노믹스, 50억원 규모 자사주 취득 신탁계약",2021-11-15 15:02
"지니너스, 42억원 규모 데이터 자원화 관련 공급계약 체결",2021-11-15 15:01
"GV, 상장적격성 실질심사 사유 추가",2021-11-15 15:00
"한진重, 화성 재건축정비사업 시공자 선정",2021-11-15 15:00
세아제강지주 3분기 영업이익 860억원…296.2% 증가,2021-11-15 14:58
"제노코, 보통주 1주당 2주 무상증자 결정",2021-11-15 14:58
